text,label
"Subject: HR: Mandatory safety update and verification link

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 3226.",1
"Subject: Project Status Update - Phase 2

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #28408.",0
"Subject: You have won a free gift card! Claim now

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 2249.",1
"Subject: Project Status Update - Phase 2

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #47693.",0
"Subject: IT Support: System upgrade password confirmation needed

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 4700.",1
"Subject: Quarterly financial report review

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #91191.",0
"Subject: Expense report approved for trip

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #80315.",0
"Subject: Happy Friday - Lunch plans?

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #89800.",0
"Subject: URGENT: Verify your account immediately

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 9344.",1
"Subject: URGENT: Verify your account immediately

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 4606.",1
"Subject: Expense report approved for trip

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #50732.",0
"Subject: Confirm your password change request

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 3599.",1
"Subject: Quarterly financial report review

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #91340.",0
"Subject: Invoice payment overdue - Action required

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 1119.",1
"Subject: Security Alert: Unusual login activity detected

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 2583.",1
"Subject: Feedback requested: New policy document

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #73015.",0
"Subject: Invoice payment overdue - Action required

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 7126.",1
"Subject: IT Support: System upgrade password confirmation needed

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 6651.",1
"Subject: Project Status Update - Phase 2

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #30172.",0
"Subject: Welcome to the team!

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #12577.",0
"Subject: Weekly Team Sync Meeting

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #63247.",0
"Subject: Happy Friday - Lunch plans?

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #77962.",0
"Subject: URGENT: Verify your account immediately

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 6604.",1
"Subject: Crypto alert: Double your investments today

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 2646.",1
"Subject: HR: Mandatory safety update and verification link

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 8236.",1
"Subject: System maintenance schedule: Friday 10 PM

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #96003.",0
"Subject: Happy Friday - Lunch plans?

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #99693.",0
"Subject: URGENT: Verify your account immediately

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 1362.",1
"Subject: Weekly Team Sync Meeting

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #68911.",0
"Subject: Your account has been suspended

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 8992.",1
"Subject: Invoice payment overdue - Action required

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 3315.",1
"Subject: Welcome to the team!

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #64809.",0
"Subject: Security Alert: Unusual login activity detected

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 6899.",1
"Subject: System maintenance schedule: Friday 10 PM

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #75037.",0
"Subject: Expense report approved for trip

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #67311.",0
"Subject: Expense report approved for trip

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #16752.",0
"Subject: Quarterly financial report review

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #69880.",0
"Subject: You have won a free gift card! Claim now

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 5969.",1
"Subject: Confirm your password change request

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 2389.",1
"Subject: IT Support: System upgrade password confirmation needed

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 5378.",1
"Subject: Weekly Team Sync Meeting

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #79631.",0
"Subject: Tech Talk: Intro to Machine Learning

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #90937.",0
"Subject: HR: Mandatory safety update and verification link

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 5649.",1
"Subject: You have won a free gift card! Claim now

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 4284.",1
"Subject: System maintenance schedule: Friday 10 PM

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #61498.",0
"Subject: Feedback requested: New policy document

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #94999.",0
"Subject: Vacation approval notification

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #72211.",0
"Subject: IT Support: System upgrade password confirmation needed

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 3607.",1
"Subject: Your account has been suspended

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 6189.",1
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #71396.",0
"Subject: Action Required: Update your billing information

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 5146.",1
"Subject: Invoice payment overdue - Action required

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 9935.",1
"Subject: Confirm your password change request

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 9073.",1
"Subject: Project Status Update - Phase 2

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #73351.",0
"Subject: Happy Friday - Lunch plans?

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #96959.",0
"Subject: IT Support: System upgrade password confirmation needed

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 2241.",1
"Subject: IT Support: System upgrade password confirmation needed

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 3045.",1
"Subject: Confirm your password change request

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 4493.",1
"Subject: IT Support: System upgrade password confirmation needed

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 7737.",1
"Subject: Confirm your password change request

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 9068.",1
"Subject: IT Support: System upgrade password confirmation needed

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 4340.",1
"Subject: Feedback requested: New policy document

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #63866.",0
"Subject: Security Alert: Unusual login activity detected

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 4592.",1
"Subject: Invoice payment overdue - Action required

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 7236.",1
"Subject: Vacation approval notification

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #52887.",0
"Subject: Action Required: Update your billing information

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 4708.",1
"Subject: System maintenance schedule: Friday 10 PM

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #88877.",0
"Subject: Security Alert: Unusual login activity detected

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 9612.",1
"Subject: URGENT: Verify your account immediately

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 9109.",1
"Subject: Crypto alert: Double your investments today

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 6345.",1
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #15710.",0
"Subject: Expense report approved for trip

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #81937.",0
"Subject: IT Support: System upgrade password confirmation needed

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 8948.",1
"Subject: Happy Friday - Lunch plans?

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #99539.",0
"Subject: You have won a free gift card! Claim now

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 3120.",1
"Subject: Project Status Update - Phase 2

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #31822.",0
"Subject: Happy Friday - Lunch plans?

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #79374.",0
"Subject: HR: Mandatory safety update and verification link

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 1844.",1
"Subject: Happy Friday - Lunch plans?

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #87681.",0
"Subject: Crypto alert: Double your investments today

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 2174.",1
"Subject: Crypto alert: Double your investments today

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 1392.",1
"Subject: Action Required: Update your billing information

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 5894.",1
"Subject: Security Alert: Unusual login activity detected

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 7267.",1
"Subject: Security Alert: Unusual login activity detected

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 8064.",1
"Subject: Weekly Team Sync Meeting

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #11655.",0
"Subject: Vacation approval notification

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #53750.",0
"Subject: Quarterly financial report review

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #12573.",0
"Subject: Weekly Team Sync Meeting

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #29696.",0
"Subject: Crypto alert: Double your investments today

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 1042.",1
"Subject: Action Required: Update your billing information

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 2678.",1
"Subject: Happy Friday - Lunch plans?

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #74546.",0
"Subject: Security Alert: Unusual login activity detected

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 5471.",1
"Subject: IT Support: System upgrade password confirmation needed

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 9757.",1
"Subject: IT Support: System upgrade password confirmation needed

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 1777.",1
"Subject: URGENT: Verify your account immediately

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 6663.",1
"Subject: IT Support: System upgrade password confirmation needed

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 1892.",1
"Subject: Invoice payment overdue - Action required

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 1301.",1
"Subject: Welcome to the team!

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #40363.",0
"Subject: Project Status Update - Phase 2

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #89813.",0
"Subject: Security Alert: Unusual login activity detected

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 1758.",1
"Subject: Confirm your password change request

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 4679.",1
"Subject: Crypto alert: Double your investments today

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 6120.",1
"Subject: Tech Talk: Intro to Machine Learning

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #63655.",0
"Subject: IT Support: System upgrade password confirmation needed

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 6620.",1
"Subject: Happy Friday - Lunch plans?

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #14696.",0
"Subject: Action Required: Update your billing information

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 2488.",1
"Subject: Weekly Team Sync Meeting

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #21417.",0
"Subject: Action Required: Update your billing information

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 2879.",1
"Subject: HR: Mandatory safety update and verification link

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 4925.",1
"Subject: Your account has been suspended

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 2392.",1
"Subject: Weekly Team Sync Meeting

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #45948.",0
"Subject: Action Required: Update your billing information

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 9413.",1
"Subject: Vacation approval notification

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #47828.",0
"Subject: Weekly Team Sync Meeting

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #36910.",0
"Subject: System maintenance schedule: Friday 10 PM

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #27275.",0
"Subject: URGENT: Verify your account immediately

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 7328.",1
"Subject: Your account has been suspended

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 7335.",1
"Subject: URGENT: Verify your account immediately

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 6981.",1
"Subject: You have won a free gift card! Claim now

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 3030.",1
"Subject: Tech Talk: Intro to Machine Learning

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #39471.",0
"Subject: Happy Friday - Lunch plans?

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #89442.",0
"Subject: System maintenance schedule: Friday 10 PM

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #27559.",0
"Subject: Project Status Update - Phase 2

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #92428.",0
"Subject: You have won a free gift card! Claim now

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 1845.",1
"Subject: URGENT: Verify your account immediately

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 8103.",1
"Subject: Expense report approved for trip

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #18979.",0
"Subject: Happy Friday - Lunch plans?

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #19034.",0
"Subject: Expense report approved for trip

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #15329.",0
"Subject: Crypto alert: Double your investments today

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 9861.",1
"Subject: Tech Talk: Intro to Machine Learning

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #24538.",0
"Subject: Feedback requested: New policy document

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #55490.",0
"Subject: Quarterly financial report review

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #56147.",0
"Subject: Crypto alert: Double your investments today

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 4002.",1
"Subject: Quarterly financial report review

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #17789.",0
"Subject: Tech Talk: Intro to Machine Learning

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #35273.",0
"Subject: HR: Mandatory safety update and verification link

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 5190.",1
"Subject: IT Support: System upgrade password confirmation needed

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 4046.",1
"Subject: URGENT: Verify your account immediately

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 4244.",1
"Subject: Invoice payment overdue - Action required

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 3420.",1
"Subject: Quarterly financial report review

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #22254.",0
"Subject: HR: Mandatory safety update and verification link

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 3044.",1
"Subject: System maintenance schedule: Friday 10 PM

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #43974.",0
"Subject: URGENT: Verify your account immediately

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 4904.",1
"Subject: Crypto alert: Double your investments today

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 4251.",1
"Subject: Confirm your password change request

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 4093.",1
"Subject: Confirm your password change request

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 1205.",1
"Subject: Weekly Team Sync Meeting

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #63915.",0
"Subject: Confirm your password change request

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 2515.",1
"Subject: Project Status Update - Phase 2

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #54514.",0
"Subject: Action Required: Update your billing information

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 1513.",1
"Subject: Project Status Update - Phase 2

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #85120.",0
"Subject: Crypto alert: Double your investments today

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 2085.",1
"Subject: Welcome to the team!

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #19639.",0
"Subject: Quarterly financial report review

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #56727.",0
"Subject: System maintenance schedule: Friday 10 PM

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #23572.",0
"Subject: Project Status Update - Phase 2

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #30540.",0
"Subject: Security Alert: Unusual login activity detected

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 3912.",1
"Subject: Quarterly financial report review

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #47907.",0
"Subject: You have won a free gift card! Claim now

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 3044.",1
"Subject: Expense report approved for trip

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #34794.",0
"Subject: Happy Friday - Lunch plans?

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #43125.",0
"Subject: Weekly Team Sync Meeting

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #75033.",0
"Subject: Your account has been suspended

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 9569.",1
"Subject: Quarterly financial report review

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #52837.",0
"Subject: IT Support: System upgrade password confirmation needed

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 5244.",1
"Subject: System maintenance schedule: Friday 10 PM

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #97156.",0
"Subject: Weekly Team Sync Meeting

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #41709.",0
"Subject: Action Required: Update your billing information

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 8415.",1
"Subject: Vacation approval notification

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #70123.",0
"Subject: Confirm your password change request

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 8233.",1
"Subject: Expense report approved for trip

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #32868.",0
"Subject: System maintenance schedule: Friday 10 PM

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #69892.",0
"Subject: Vacation approval notification

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #70885.",0
"Subject: Security Alert: Unusual login activity detected

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 9383.",1
"Subject: Your account has been suspended

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 7857.",1
"Subject: Invoice payment overdue - Action required

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 6266.",1
"Subject: Quarterly financial report review

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #14247.",0
"Subject: Action Required: Update your billing information

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 7269.",1
"Subject: Vacation approval notification

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #17199.",0
"Subject: Quarterly financial report review

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #57314.",0
"Subject: Crypto alert: Double your investments today

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 1108.",1
"Subject: Expense report approved for trip

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #87318.",0
"Subject: Tech Talk: Intro to Machine Learning

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #26194.",0
"Subject: Weekly Team Sync Meeting

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #42636.",0
"Subject: IT Support: System upgrade password confirmation needed

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 5153.",1
"Subject: Invoice payment overdue - Action required

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 5503.",1
"Subject: Quarterly financial report review

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #58763.",0
"Subject: Crypto alert: Double your investments today

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 3165.",1
"Subject: Project Status Update - Phase 2

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #55524.",0
"Subject: Expense report approved for trip

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #94358.",0
"Subject: Expense report approved for trip

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #17373.",0
"Subject: Vacation approval notification

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #41225.",0
"Subject: IT Support: System upgrade password confirmation needed

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 6263.",1
"Subject: URGENT: Verify your account immediately

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 8896.",1
